id,painting_id,star_count,user_id,create_time
1190,134,1,97,2025-09-21 18:45:26
1191,162,5,97,2025-09-21 18:46:26
1192,31,5,98,2025-09-21 18:47:26
1193,59,2,98,2025-09-21 18:48:26
1194,61,1,98,2025-09-21 18:49:26
1195,66,3,98,2025-09-21 18:50:26
1196,71,2,98,2025-09-21 18:51:26
1197,86,5,98,2025-09-21 18:52:26
1198,131,2,98,2025-09-21 18:53:26
1199,144,5,98,2025-09-21 18:54:26
1200,146,3,98,2025-09-21 18:55:26
1201,8,4,99,2025-09-21 18:56:26
1202,18,2,99,2025-09-21 18:57:26
1203,28,2,99,2025-09-21 18:58:26
1204,53,5,99,2025-09-21 18:59:26
1205,57,2,99,2025-09-21 19:00:26
1206,84,3,99,2025-09-21 19:01:26
1207,91,1,99,2025-09-21 19:02:26
1208,97,2,99,2025-09-21 19:03:26
1209,101,1,99,2025-09-21 19:04:26
1210,115,2,99,2025-09-21 19:05:26
1211,15,2,100,2025-09-21 19:06:26
1212,42,4,100,2025-09-21 19:07:26
1213,62,4,100,2025-09-21 19:08:26
1214,80,3,100,2025-09-21 19:09:26
1215,93,1,100,2025-09-21 19:10:26
1216,135,3,100,2025-09-21 19:11:26
1217,138,2,100,2025-09-21 19:12:26
1218,154,1,100,2025-09-21 19:13:26
1219,159,1,100,2025-09-21 19:14:26
1220,160,3,100,2025-09-21 19:15:26
1221,32,5,2,14/9/2025 09:52:43.962761
1222,55,5,2,14/9/2025 09:25:38.366947
1223,58,4,2,14/9/2025 09:55:32.985198
1224,64,3,2,14/9/2025 09:46:21.712632
1225,90,1,2,14/9/2025 09:58:51.757407
1226,114,5,2,14/9/2025 09:29:03.0128
1227,139,3,2,14/9/2025 09:44:42.235434
1228,145,1,2,14/9/2025 09:42:00.007406
1229,148,5,2,14/9/2025 09:49:23.719464
1230,163,5,2,14/9/2025 09:32:48.067038
1231,11,4,3,14/9/2025 10:49:03.776687
1232,18,3,3,14/9/2025 10:34:28.288594
1233,31,5,3,14/9/2025 10:51:55.07684
1234,38,3,3,14/9/2025 10:13:43.814923
1235,39,5,3,14/9/2025 10:48:40.663649
1236,57,5,3,14/9/2025 10:33:56.884169
1237,74,4,3,14/9/2025 10:21:47.08553
1238,81,5,3,14/9/2025 11:02:09.742596
1239,92,4,3,14/9/2025 10:53:48.765087
1240,140,2,3,14/9/2025 11:05:23.020899
1241,149,4,3,14/9/2025 10:57:52.925715
1242,18,5,4,14/9/2025 13:07:35.284683
1243,27,4,4,14/9/2025 11:28:56.317137
1244,30,2,4,14/9/2025 11:33:39.017432
1245,51,5,4,14/9/2025 12:58:35.756817
1246,74,5,4,14/9/2025 12:44:27.173501
1247,93,5,4,14/9/2025 13:37:44.090564
1248,102,5,4,14/9/2025 11:28:32.345175
1249,116,5,4,14/9/2025 13:24:12.676619
1250,133,1,4,14/9/2025 13:13:31.707993
1251,148,5,4,14/9/2025 13:16:21.190792
1252,150,5,4,14/9/2025 11:33:26.889011
1253,152,5,4,14/9/2025 13:42:28.208662
1254,27,5,5,14/9/2025 15:09:54.03075
1255,32,4,5,14/9/2025 14:24:46.133942
1256,85,5,5,14/9/2025 15:12:26.472611
1257,96,5,5,14/9/2025 15:00:20.33618
1258,97,2,5,14/9/2025 14:57:03.498956
1259,98,3,5,14/9/2025 15:07:33.371918
1260,99,5,5,14/9/2025 15:22:13.966758
1261,16,1,6,2025-09-21 02:56:26
1262,35,1,6,2025-09-21 02:57:26
1263,52,4,6,2025-09-21 02:58:26
1264,64,2,6,2025-09-21 02:59:26
1265,84,1,6,2025-09-21 03:00:26
1266,98,1,6,2025-09-21 03:01:26
1267,121,1,6,2025-09-21 03:02:26
1268,144,2,6,2025-09-21 03:03:26
1269,145,3,6,2025-09-21 03:04:26
1270,155,5,6,2025-09-21 03:05:26
1271,7,4,7,2025-09-21 03:06:26
1272,18,1,7,2025-09-21 03:07:26
1273,19,4,7,2025-09-21 03:08:26
1274,21,1,7,2025-09-21 03:09:26
1275,30,3,7,2025-09-21 03:10:26
1276,51,1,7,2025-09-21 03:11:26
1277,57,1,7,2025-09-21 03:12:26
1278,60,1,7,2025-09-21 03:13:26
1279,89,2,7,2025-09-21 03:14:26
1280,164,5,7,2025-09-21 03:15:26
1281,19,3,8,2025-09-21 03:16:26
1282,47,1,8,2025-09-21 03:17:26
1283,92,1,8,2025-09-21 03:18:26
1284,109,1,8,2025-09-21 03:19:26
1285,122,1,8,2025-09-21 03:20:26
1286,127,1,8,2025-09-21 03:21:26
1287,135,5,8,2025-09-21 03:22:26
1288,144,3,8,2025-09-21 03:23:26
1289,148,5,8,2025-09-21 03:24:26
1290,160,1,8,2025-09-21 03:25:26
1291,11,2,9,2025-09-21 03:26:26
1292,13,3,9,2025-09-21 03:27:26
1293,23,1,9,2025-09-21 03:28:26
1294,34,2,9,2025-09-21 03:29:26
1295,57,3,9,2025-09-21 03:30:26
1296,67,2,9,2025-09-21 03:31:26
1297,125,5,9,2025-09-21 03:32:26
1298,138,3,9,2025-09-21 03:33:26
1299,150,3,9,2025-09-21 03:34:26
1300,151,2,9,2025-09-21 03:35:26
1301,28,2,10,2025-09-21 03:36:26
1302,35,1,10,2025-09-21 03:37:26
1303,39,5,10,2025-09-21 03:38:26
1304,43,4,10,2025-09-21 03:39:26
1305,90,4,10,2025-09-21 03:40:26
1306,110,3,10,2025-09-21 03:41:26
1307,117,5,10,2025-09-21 03:42:26
1308,142,1,10,2025-09-21 03:43:26
1309,162,1,10,2025-09-21 03:44:26
1310,163,2,10,2025-09-21 03:45:26
1311,8,2,11,2025-09-21 03:46:26
1312,9,1,11,2025-09-21 03:47:26
1313,11,2,11,2025-09-21 03:48:26
1314,35,1,11,2025-09-21 03:49:26
1315,42,1,11,2025-09-21 03:50:26
1316,49,2,11,2025-09-21 03:51:26
1317,111,3,11,2025-09-21 03:52:26
1318,120,2,11,2025-09-21 03:53:26
1319,126,3,11,2025-09-21 03:54:26
1320,136,2,11,2025-09-21 03:55:26
1321,153,2,11,2025-09-21 03:56:26
1322,6,1,12,2025-09-21 03:57:26
1323,51,5,12,2025-09-21 03:58:26
1324,65,4,12,2025-09-21 03:59:26
1325,79,1,12,2025-09-21 04:00:26
1326,99,2,12,2025-09-21 04:01:26
1327,122,3,12,2025-09-21 04:02:26
1328,128,3,12,2025-09-21 04:03:26
1329,131,5,12,2025-09-21 04:04:26
1330,138,4,12,2025-09-21 04:05:26
1331,143,2,12,2025-09-21 04:06:26
1332,150,4,12,2025-09-21 04:07:26
1333,159,4,12,2025-09-21 04:08:26
1334,6,3,13,2025-09-21 04:09:26
1335,42,2,13,2025-09-21 04:10:26
1336,58,1,13,2025-09-21 04:11:26
1337,62,1,13,2025-09-21 04:12:26
1338,100,2,13,2025-09-21 04:13:26
1339,108,5,13,2025-09-21 04:14:26
1340,123,5,13,2025-09-21 04:15:26
1341,127,3,13,2025-09-21 04:16:26
1342,130,2,13,2025-09-21 04:17:26
1343,144,4,13,2025-09-21 04:18:26
1344,57,1,14,2025-09-21 04:19:26
1345,68,5,14,2025-09-21 04:20:26
1346,99,2,14,2025-09-21 04:21:26
1347,106,4,14,2025-09-21 04:22:26
1348,108,5,14,2025-09-21 04:23:26
1349,123,2,14,2025-09-21 04:24:26
1350,131,5,14,2025-09-21 04:25:26
1351,153,2,14,2025-09-21 04:26:26
1352,162,2,14,2025-09-21 04:27:26
1353,5,3,15,2025-09-21 04:28:26
1354,8,2,15,2025-09-21 04:29:26
1355,24,3,15,2025-09-21 04:30:26
1356,51,4,15,2025-09-21 04:31:26
1357,64,4,15,2025-09-21 04:32:26
1358,65,2,15,2025-09-21 04:33:26
1359,66,4,15,2025-09-21 04:34:26
1360,67,2,15,2025-09-21 04:35:26
1361,77,5,15,2025-09-21 04:36:26
1362,81,4,15,2025-09-21 04:37:26
1363,94,5,15,2025-09-21 04:38:26
1364,123,4,15,2025-09-21 04:39:26
1365,9,2,16,2025-09-21 04:40:26
1366,17,1,16,2025-09-21 04:41:26
1367,46,2,16,2025-09-21 04:42:26
1368,60,2,16,2025-09-21 04:43:26
1369,75,4,16,2025-09-21 04:44:26
1370,108,3,16,2025-09-21 04:45:26
1371,109,5,16,2025-09-21 04:46:26
1372,141,1,16,2025-09-21 04:47:26
1373,143,5,16,2025-09-21 04:48:26
1374,146,5,16,2025-09-21 04:49:26
1375,149,5,16,2025-09-21 04:50:26
1376,10,5,17,2025-09-21 04:51:26
1377,21,5,17,2025-09-21 04:52:26
1378,33,3,17,2025-09-21 04:53:26
1379,62,2,17,2025-09-21 04:54:26
1380,66,2,17,2025-09-21 04:55:26
1381,75,4,17,2025-09-21 04:56:26
1382,100,1,17,2025-09-21 04:57:26
1383,129,1,17,2025-09-21 04:58:26
1384,144,3,17,2025-09-21 04:59:26
1385,150,4,17,2025-09-21 05:00:26
1386,165,1,17,2025-09-21 05:01:26
1387,6,1,18,2025-09-21 05:02:26
1388,43,2,18,2025-09-21 05:03:26
1389,54,2,18,2025-09-21 05:04:26
1390,55,3,18,2025-09-21 05:05:26
1391,64,1,18,2025-09-21 05:06:26
1392,67,5,18,2025-09-21 05:07:26
1393,69,5,18,2025-09-21 05:08:26
1394,83,5,18,2025-09-21 05:09:26
1395,109,1,18,2025-09-21 05:10:26
1396,10,3,19,2025-09-21 05:11:26
1397,11,3,19,2025-09-21 05:12:26
1398,26,1,19,2025-09-21 05:13:26
1399,31,3,19,2025-09-21 05:14:26
1400,42,5,19,2025-09-21 05:15:26
1401,68,5,19,2025-09-21 05:16:26
1402,94,5,19,2025-09-21 05:17:26
1403,137,3,19,2025-09-21 05:18:26
1404,147,5,19,2025-09-21 05:19:26
1405,151,2,19,2025-09-21 05:20:26
1406,159,3,19,2025-09-21 05:21:26
1407,161,4,19,2025-09-21 05:22:26
1408,45,2,20,2025-09-21 05:23:26
1409,63,2,20,2025-09-21 05:24:26
1410,67,2,20,2025-09-21 05:25:26
1411,73,3,20,2025-09-21 05:26:26
1412,96,1,20,2025-09-21 05:27:26
1413,97,1,20,2025-09-21 05:28:26
1414,109,2,20,2025-09-21 05:29:26
1415,134,4,20,2025-09-21 05:30:26
1416,155,3,20,2025-09-21 05:31:26
1417,157,2,20,2025-09-21 05:32:26
1418,2,4,21,2025-09-21 05:33:26
1419,16,5,21,2025-09-21 05:34:26
1420,56,1,21,2025-09-21 05:35:26
1421,57,3,21,2025-09-21 05:36:26
1422,61,5,21,2025-09-21 05:37:26
1423,80,3,21,2025-09-21 05:38:26
1424,114,3,21,2025-09-21 05:39:26
1425,116,3,21,2025-09-21 05:40:26
1426,129,2,21,2025-09-21 05:41:26
1427,8,5,22,2025-09-21 05:42:26
1428,16,4,22,2025-09-21 05:43:26
1429,25,3,22,2025-09-21 05:44:26
1430,30,3,22,2025-09-21 05:45:26
1431,35,3,22,2025-09-21 05:46:26
1432,43,2,22,2025-09-21 05:47:26
1433,71,5,22,2025-09-21 05:48:26
1434,97,2,22,2025-09-21 05:49:26
1435,139,5,22,2025-09-21 05:50:26
1436,11,4,23,2025-09-21 05:51:26
1437,23,1,23,2025-09-21 05:52:26
1438,28,2,23,2025-09-21 05:53:26
1439,41,3,23,2025-09-21 05:54:26
1440,63,5,23,2025-09-21 05:55:26
1441,67,5,23,2025-09-21 05:56:26
1442,98,3,23,2025-09-21 05:57:26
1443,102,3,23,2025-09-21 05:58:26
1444,133,5,23,2025-09-21 05:59:26
1445,150,1,23,2025-09-21 06:00:26
1446,15,1,24,2025-09-21 06:01:26
1447,45,4,24,2025-09-21 06:02:26
1448,69,3,24,2025-09-21 06:03:26
1449,76,3,24,2025-09-21 06:04:26
1450,86,4,24,2025-09-21 06:05:26
1451,123,3,24,2025-09-21 06:06:26
1452,124,4,24,2025-09-21 06:07:26
1453,126,4,24,2025-09-21 06:08:26
1454,147,5,24,2025-09-21 06:09:26
1455,148,5,24,2025-09-21 06:10:26
1456,156,5,24,2025-09-21 06:11:26
1457,163,1,24,2025-09-21 06:12:26
1458,4,1,25,2025-09-21 06:13:26
1459,22,4,25,2025-09-21 06:14:26
1460,23,1,25,2025-09-21 06:15:26
1461,24,4,25,2025-09-21 06:16:26
1462,39,5,25,2025-09-21 06:17:26
1463,75,5,25,2025-09-21 06:18:26
1464,89,4,25,2025-09-21 06:19:26
1465,99,1,25,2025-09-21 06:20:26
1466,124,5,25,2025-09-21 06:21:26
1467,131,1,25,2025-09-21 06:22:26
1468,132,1,25,2025-09-21 06:23:26
1469,156,5,25,2025-09-21 06:24:26
1470,19,3,26,2025-09-21 06:25:26
1471,24,2,26,2025-09-21 06:26:26
1472,58,2,26,2025-09-21 06:27:26
1473,59,2,26,2025-09-21 06:28:26
1474,70,2,26,2025-09-21 06:29:26
1475,75,5,26,2025-09-21 06:30:26
1476,83,3,26,2025-09-21 06:31:26
1477,84,1,26,2025-09-21 06:32:26
1478,94,5,26,2025-09-21 06:33:26
1479,152,3,26,2025-09-21 06:34:26
1480,25,3,27,2025-09-21 06:35:26
1481,35,4,27,2025-09-21 06:36:26
1482,46,3,27,2025-09-21 06:37:26
1483,54,5,27,2025-09-21 06:38:26
1484,62,4,27,2025-09-21 06:39:26
1485,99,1,27,2025-09-21 06:40:26
1486,106,3,27,2025-09-21 06:41:26
1487,108,3,27,2025-09-21 06:42:26
1488,158,2,27,2025-09-21 06:43:26
1489,16,3,28,2025-09-21 06:44:26
1490,36,1,28,2025-09-21 06:45:26
1491,54,2,28,2025-09-21 06:46:26
1492,64,5,28,2025-09-21 06:47:26
1493,68,4,28,2025-09-21 06:48:26
1494,69,4,28,2025-09-21 06:49:26
1495,90,1,28,2025-09-21 06:50:26
1496,113,5,28,2025-09-21 06:51:26
1497,132,4,28,2025-09-21 06:52:26
1498,143,3,28,2025-09-21 06:53:26
1499,4,1,29,2025-09-21 06:54:26
1500,15,4,29,2025-09-21 06:55:26
1501,36,3,29,2025-09-21 06:56:26
1502,37,2,29,2025-09-21 06:57:26
1503,64,4,29,2025-09-21 06:58:26
1504,81,1,29,2025-09-21 06:59:26
1505,89,1,29,2025-09-21 07:00:26
1506,94,3,29,2025-09-21 07:01:26
1507,112,3,29,2025-09-21 07:02:26
1508,118,2,29,2025-09-21 07:03:26
1509,149,3,29,2025-09-21 07:04:26
1510,17,5,30,2025-09-21 07:05:26
1511,44,5,30,2025-09-21 07:06:26
1512,100,1,30,2025-09-21 07:07:26
1513,105,3,30,2025-09-21 07:08:26
1514,108,1,30,2025-09-21 07:09:26
1515,109,4,30,2025-09-21 07:10:26
1516,110,3,30,2025-09-21 07:11:26
1517,113,2,30,2025-09-21 07:12:26
1518,130,1,30,2025-09-21 07:13:26
1519,147,4,30,2025-09-21 07:14:26
1520,27,4,31,2025-09-21 07:15:26
1521,35,3,31,2025-09-21 07:16:26
1522,69,2,31,2025-09-21 07:17:26
1523,76,5,31,2025-09-21 07:18:26
1524,108,1,31,2025-09-21 07:19:26
1525,125,4,31,2025-09-21 07:20:26
1526,127,3,31,2025-09-21 07:21:26
1527,139,5,31,2025-09-21 07:22:26
1528,149,1,31,2025-09-21 07:23:26
1529,164,4,31,2025-09-21 07:24:26
1530,2,2,32,2025-09-21 07:25:26
1531,14,4,32,2025-09-21 07:26:26
1532,29,3,32,2025-09-21 07:27:26
1533,44,2,32,2025-09-21 07:28:26
1534,63,4,32,2025-09-21 07:29:26
1535,69,1,32,2025-09-21 07:30:26
1536,110,1,32,2025-09-21 07:31:26
1537,113,1,32,2025-09-21 07:32:26
1538,120,1,32,2025-09-21 07:33:26
1539,127,3,32,2025-09-21 07:34:26
1540,138,2,32,2025-09-21 07:35:26
1541,20,5,33,2025-09-21 07:36:26
1542,47,3,33,2025-09-21 07:37:26
1543,81,5,33,2025-09-21 07:38:26
1544,102,5,33,2025-09-21 07:39:26
1545,105,5,33,2025-09-21 07:40:26
1546,112,1,33,2025-09-21 07:41:26
1547,150,1,33,2025-09-21 07:42:26
1548,154,2,33,2025-09-21 07:43:26
1549,161,2,33,2025-09-21 07:44:26
1550,6,3,34,2025-09-21 07:45:26
1551,28,5,34,2025-09-21 07:46:26
1552,33,2,34,2025-09-21 07:47:26
1553,35,4,34,2025-09-21 07:48:26
1554,66,2,34,2025-09-21 07:49:26
1555,72,3,34,2025-09-21 07:50:26
1556,77,1,34,2025-09-21 07:51:26
1557,94,3,34,2025-09-21 07:52:26
1558,108,5,34,2025-09-21 07:53:26
1559,150,2,34,2025-09-21 07:54:26
1560,2,3,35,2025-09-21 07:55:26
1561,23,2,35,2025-09-21 07:56:26
1562,28,3,35,2025-09-21 07:57:26
1563,45,3,35,2025-09-21 07:58:26
1564,84,5,35,2025-09-21 07:59:26
1565,86,3,35,2025-09-21 08:00:26
1566,97,5,35,2025-09-21 08:01:26
1567,137,1,35,2025-09-21 08:02:26
1568,142,4,35,2025-09-21 08:03:26
1569,158,2,35,2025-09-21 08:04:26
1570,6,1,36,2025-09-21 08:05:26
1571,40,4,36,2025-09-21 08:06:26
1572,46,4,36,2025-09-21 08:07:26
1573,53,3,36,2025-09-21 08:08:26
1574,58,3,36,2025-09-21 08:09:26
1575,65,3,36,2025-09-21 08:10:26
1576,66,1,36,2025-09-21 08:11:26
1577,67,3,36,2025-09-21 08:12:26
1578,115,1,36,2025-09-21 08:13:26
1579,143,4,36,2025-09-21 08:14:26
1580,152,2,36,2025-09-21 08:15:26
1581,162,5,36,2025-09-21 08:16:26
1582,46,3,37,2025-09-21 08:17:26
1583,54,1,37,2025-09-21 08:18:26
1584,60,2,37,2025-09-21 08:19:26
1585,84,2,37,2025-09-21 08:20:26
1586,109,5,37,2025-09-21 08:21:26
1587,115,3,37,2025-09-21 08:22:26
1588,128,2,37,2025-09-21 08:23:26
1589,140,5,37,2025-09-21 08:24:26
1590,146,4,37,2025-09-21 08:25:26
1591,149,5,37,2025-09-21 08:26:26
1592,159,4,37,2025-09-21 08:27:26
1593,160,3,37,2025-09-21 08:28:26
1594,1,3,38,2025-09-21 08:29:26
1595,5,5,38,2025-09-21 08:30:26
1596,19,1,38,2025-09-21 08:31:26
1597,27,3,38,2025-09-21 08:32:26
1598,31,1,38,2025-09-21 08:33:26
1599,55,3,38,2025-09-21 08:34:26
1600,82,4,38,2025-09-21 08:35:26
1601,119,5,38,2025-09-21 08:36:26
1602,158,3,38,2025-09-21 08:37:26
1603,161,2,38,2025-09-21 08:38:26
1604,5,2,39,2025-09-21 08:39:26
1605,8,4,39,2025-09-21 08:40:26
1606,26,2,39,2025-09-21 08:41:26
1607,29,2,39,2025-09-21 08:42:26
1608,40,1,39,2025-09-21 08:43:26
1609,75,4,39,2025-09-21 08:44:26
1610,100,1,39,2025-09-21 08:45:26
1611,122,1,39,2025-09-21 08:46:26
1612,147,2,39,2025-09-21 08:47:26
1613,157,1,39,2025-09-21 08:48:26
1614,19,4,40,2025-09-21 08:49:26
1615,23,1,40,2025-09-21 08:50:26
1616,84,1,40,2025-09-21 08:51:26
1617,111,3,40,2025-09-21 08:52:26
1618,113,4,40,2025-09-21 08:53:26
1619,127,5,40,2025-09-21 08:54:26
1620,135,5,40,2025-09-21 08:55:26
1621,148,4,40,2025-09-21 08:56:26
1622,163,5,40,2025-09-21 08:57:26
1623,6,5,41,2025-09-21 08:58:26
1624,29,5,41,2025-09-21 08:59:26
1625,45,4,41,2025-09-21 09:00:26
1626,62,3,41,2025-09-21 09:01:26
1627,72,5,41,2025-09-21 09:02:26
1628,88,2,41,2025-09-21 09:03:26
1629,133,1,41,2025-09-21 09:04:26
1630,135,4,41,2025-09-21 09:05:26
1631,151,3,41,2025-09-21 09:06:26
1632,159,3,41,2025-09-21 09:07:26
1633,160,4,41,2025-09-21 09:08:26
1634,161,4,41,2025-09-21 09:09:26
1635,10,5,42,2025-09-21 09:10:26
1636,17,3,42,2025-09-21 09:11:26
1637,29,4,42,2025-09-21 09:12:26
1638,51,3,42,2025-09-21 09:13:26
1639,73,3,42,2025-09-21 09:14:26
1640,85,3,42,2025-09-21 09:15:26
1641,119,5,42,2025-09-21 09:16:26
1642,135,2,42,2025-09-21 09:17:26
1643,148,5,42,2025-09-21 09:18:26
1644,163,2,42,2025-09-21 09:19:26
1645,7,1,43,2025-09-21 09:20:26
1646,10,3,43,2025-09-21 09:21:26
1647,15,4,43,2025-09-21 09:22:26
1648,33,1,43,2025-09-21 09:23:26
1649,57,3,43,2025-09-21 09:24:26
1650,98,5,43,2025-09-21 09:25:26
1651,106,1,43,2025-09-21 09:26:26
1652,132,5,43,2025-09-21 09:27:26
1653,151,4,43,2025-09-21 09:28:26
1654,158,5,43,2025-09-21 09:29:26
1655,163,4,43,2025-09-21 09:30:26
1656,164,3,43,2025-09-21 09:31:26
1657,38,5,44,2025-09-21 09:32:26
1658,48,3,44,2025-09-21 09:33:26
1659,50,1,44,2025-09-21 09:34:26
1660,56,3,44,2025-09-21 09:35:26
1661,63,3,44,2025-09-21 09:36:26
1662,68,3,44,2025-09-21 09:37:26
1663,71,1,44,2025-09-21 09:38:26
1664,78,4,44,2025-09-21 09:39:26
1665,159,2,44,2025-09-21 09:40:26
1666,163,2,44,2025-09-21 09:41:26
1667,18,4,45,2025-09-21 09:42:26
1668,23,4,45,2025-09-21 09:43:26
1669,26,2,45,2025-09-21 09:44:26
1670,56,2,45,2025-09-21 09:45:26
1671,63,1,45,2025-09-21 09:46:26
1672,67,2,45,2025-09-21 09:47:26
1673,68,3,45,2025-09-21 09:48:26
1674,72,1,45,2025-09-21 09:49:26
1675,142,5,45,2025-09-21 09:50:26
1676,147,3,45,2025-09-21 09:51:26
1677,25,1,46,2025-09-21 09:52:26
1678,65,4,46,2025-09-21 09:53:26
1679,71,2,46,2025-09-21 09:54:26
1680,80,3,46,2025-09-21 09:55:26
1681,81,4,46,2025-09-21 09:56:26
1682,89,5,46,2025-09-21 09:57:26
1683,93,4,46,2025-09-21 09:58:26
1684,94,5,46,2025-09-21 09:59:26
1685,99,5,46,2025-09-21 10:00:26
1686,115,4,46,2025-09-21 10:01:26
1687,122,2,46,2025-09-21 10:02:26
1688,156,5,46,2025-09-21 10:03:26
1689,2,1,47,2025-09-21 10:04:26
1690,6,3,47,2025-09-21 10:05:26
1691,13,5,47,2025-09-21 10:06:26
1692,40,5,47,2025-09-21 10:07:26
1693,44,3,47,2025-09-21 10:08:26
1694,52,1,47,2025-09-21 10:09:26
1695,86,2,47,2025-09-21 10:10:26
1696,98,5,47,2025-09-21 10:11:26
1697,101,1,47,2025-09-21 10:12:26
1698,129,3,47,2025-09-21 10:13:26
1699,132,2,47,2025-09-21 10:14:26
1700,13,1,48,2025-09-21 10:15:26
1701,28,3,48,2025-09-21 10:16:26
1702,35,5,48,2025-09-21 10:17:26
1703,40,2,48,2025-09-21 10:18:26
1704,42,4,48,2025-09-21 10:19:26
1705,44,4,48,2025-09-21 10:20:26
1706,62,4,48,2025-09-21 10:21:26
1707,96,4,48,2025-09-21 10:22:26
1708,123,2,48,2025-09-21 10:23:26
1709,127,3,48,2025-09-21 10:24:26
1710,2,4,49,2025-09-21 10:25:26
1711,23,4,49,2025-09-21 10:26:26
1712,42,2,49,2025-09-21 10:27:26
1713,53,1,49,2025-09-21 10:28:26
1714,57,4,49,2025-09-21 10:29:26
1715,58,3,49,2025-09-21 10:30:26
1716,67,4,49,2025-09-21 10:31:26
1717,77,3,49,2025-09-21 10:32:26
1718,82,3,49,2025-09-21 10:33:26
1719,31,3,50,2025-09-21 10:34:26
1720,36,3,50,2025-09-21 10:35:26
1721,47,3,50,2025-09-21 10:36:26
1722,49,4,50,2025-09-21 10:37:26
1723,54,2,50,2025-09-21 10:38:26
1724,87,2,50,2025-09-21 10:39:26
1725,88,4,50,2025-09-21 10:40:26
1726,99,5,50,2025-09-21 10:41:26
1727,105,2,50,2025-09-21 10:42:26
1728,157,1,50,2025-09-21 10:43:26
1729,20,3,51,2025-09-21 10:44:26
1730,29,2,51,2025-09-21 10:45:26
1731,56,4,51,2025-09-21 10:46:26
1732,74,2,51,2025-09-21 10:47:26
1733,78,1,51,2025-09-21 10:48:26
1734,125,5,51,2025-09-21 10:49:26
1735,128,3,51,2025-09-21 10:50:26
1736,130,5,51,2025-09-21 10:51:26
1737,133,2,51,2025-09-21 10:52:26
1738,8,3,52,2025-09-21 10:53:26
1739,11,5,52,2025-09-21 10:54:26
1740,20,1,52,2025-09-21 10:55:26
1741,21,2,52,2025-09-21 10:56:26
1742,55,4,52,2025-09-21 10:57:26
1743,62,2,52,2025-09-21 10:58:26
1744,79,2,52,2025-09-21 10:59:26
1745,100,2,52,2025-09-21 11:00:26
1746,121,2,52,2025-09-21 11:01:26
1747,9,4,53,2025-09-21 11:02:26
1748,12,5,53,2025-09-21 11:03:26
1749,32,3,53,2025-09-21 11:04:26
1750,49,5,53,2025-09-21 11:05:26
1751,59,3,53,2025-09-21 11:06:26
1752,63,2,53,2025-09-21 11:07:26
1753,74,2,53,2025-09-21 11:08:26
1754,133,4,53,2025-09-21 11:09:26
1755,134,3,53,2025-09-21 11:10:26
1756,157,2,53,2025-09-21 11:11:26
1757,28,1,54,2025-09-21 11:12:26
1758,43,4,54,2025-09-21 11:13:26
1759,59,1,54,2025-09-21 11:14:26
1760,76,2,54,2025-09-21 11:15:26
1761,85,5,54,2025-09-21 11:16:26
1762,88,2,54,2025-09-21 11:17:26
1763,95,4,54,2025-09-21 11:18:26
1764,105,3,54,2025-09-21 11:19:26
1765,115,5,54,2025-09-21 11:20:26
1766,127,4,54,2025-09-21 11:21:26
1767,143,2,54,2025-09-21 11:22:26
1768,161,3,54,2025-09-21 11:23:26
1769,5,5,55,2025-09-21 11:24:26
1770,15,5,55,2025-09-21 11:25:26
1771,58,5,55,2025-09-21 11:26:26
1772,105,4,55,2025-09-21 11:27:26
1773,112,4,55,2025-09-21 11:28:26
1774,121,4,55,2025-09-21 11:29:26
1775,127,1,55,2025-09-21 11:30:26
1776,134,1,55,2025-09-21 11:31:26
1777,138,3,55,2025-09-21 11:32:26
1778,142,3,55,2025-09-21 11:33:26
1779,154,1,55,2025-09-21 11:34:26
1780,158,4,55,2025-09-21 11:35:26
1781,18,4,56,2025-09-21 11:36:26
1782,28,2,56,2025-09-21 11:37:26
1783,34,2,56,2025-09-21 11:38:26
1784,69,1,56,2025-09-21 11:39:26
1785,80,3,56,2025-09-21 11:40:26
1786,91,4,56,2025-09-21 11:41:26
1787,93,5,56,2025-09-21 11:42:26
1788,96,2,56,2025-09-21 11:43:26
1789,107,3,56,2025-09-21 11:44:26
1790,132,4,56,2025-09-21 11:45:26
1791,144,5,56,2025-09-21 11:46:26
1792,7,3,57,2025-09-21 11:47:26
1793,9,3,57,2025-09-21 11:48:26
1794,14,3,57,2025-09-21 11:49:26
1795,26,2,57,2025-09-21 11:50:26
1796,27,2,57,2025-09-21 11:51:26
1797,29,1,57,2025-09-21 11:52:26
1798,34,1,57,2025-09-21 11:53:26
1799,52,5,57,2025-09-21 11:54:26
1800,85,4,57,2025-09-21 11:55:26
1801,91,5,57,2025-09-21 11:56:26
1802,105,5,57,2025-09-21 11:57:26
1803,14,3,58,2025-09-21 11:58:26
1804,17,1,58,2025-09-21 11:59:26
1805,24,2,58,2025-09-21 12:00:26
1806,34,3,58,2025-09-21 12:01:26
1807,63,3,58,2025-09-21 12:02:26
1808,65,2,58,2025-09-21 12:03:26
1809,67,1,58,2025-09-21 12:04:26
1810,88,5,58,2025-09-21 12:05:26
1811,102,5,58,2025-09-21 12:06:26
1812,105,4,58,2025-09-21 12:07:26
1813,136,2,58,2025-09-21 12:08:26
1814,140,3,58,2025-09-21 12:09:26
1815,13,2,59,2025-09-21 12:10:26
1816,21,3,59,2025-09-21 12:11:26
1817,23,1,59,2025-09-21 12:12:26
1818,47,4,59,2025-09-21 12:13:26
1819,77,1,59,2025-09-21 12:14:26
