id,painting_id,user_id,create_time
1599,155,1171,2025/9/14 10:30
1600,118,1172,2025/9/14 12:14
1601,164,1173,2025/9/14 13:17
1602,62,1174,2025/9/14 9:40
1603,37,1175,2025/9/14 12:56
1604,160,1176,2025/9/14 14:52
1605,32,1177,2025/9/14 10:31
1606,36,1178,2025/9/14 14:20
1607,66,1179,2025/9/14 9:29
1608,27,1180,2025/9/14 11:23
1609,151,1181,2025/9/14 12:22
1610,108,1182,2025/9/14 15:17
1611,102,1183,2025/9/14 10:28
1612,39,1184,2025/9/14 12:50
1613,154,1185,2025/9/14 14:46
1614,116,1186,2025/9/14 13:37
1615,156,1187,2025/9/14 11:44
1616,110,1188,2025/9/14 14:03
1617,72,1189,2025/9/14 11:16
1618,133,1190,2025/9/14 11:02
1619,5,1191,2025/9/14 13:02
1620,150,1192,2025/9/14 11:34
1621,35,1193,2025/9/14 10:26
1622,64,1194,2025/9/14 9:56
1623,123,1195,2025/9/14 11:46
1624,43,1196,2025/9/14 14:52
1625,10,1197,2025/9/14 13:01
1626,42,1198,2025/9/14 12:42
1627,35,1199,2025/9/14 12:45
1628,31,1200,2025/9/14 14:54
1629,10,1201,2025/9/14 11:59
1630,115,1202,2025/9/14 10:45
1631,155,1203,2025/9/14 13:05
1632,25,1204,2025/9/14 9:30
1633,59,1205,2025/9/14 11:03
1634,5,1206,2025/9/14 11:50
1635,143,1207,2025/9/14 11:37
1636,73,1208,2025/9/14 12:45
1637,76,1209,2025/9/14 12:04
1638,10,1210,2025/9/14 12:37
1639,138,1211,2025/9/14 15:20
1640,48,1212,2025/9/14 11:59
1641,153,1213,2025/9/14 11:43
1642,50,1214,2025/9/14 13:14
1643,154,1215,2025/9/14 12:06
1644,8,1216,2025/9/14 14:25
1645,124,1217,2025/9/14 10:36
1646,57,1218,2025/9/14 9:51
1647,98,1219,2025/9/14 14:04
1648,89,1220,2025/9/14 11:31
1649,79,1221,2025/9/14 10:25
1650,97,1222,2025/9/14 14:31
1651,5,1223,2025/9/14 12:29
1652,42,1224,2025/9/14 12:26
1653,69,1225,2025/9/14 15:03
1654,121,1226,2025/9/14 9:31
1655,81,1227,2025/9/14 9:28
1656,105,1228,2025/9/14 12:27
1657,116,1229,2025/9/14 14:25
1658,68,1230,2025/9/14 12:17
1659,38,1231,2025/9/14 13:43
1660,9,1232,2025/9/14 10:18
1661,162,1233,2025/9/14 12:54
1662,147,1234,2025/9/14 11:28
1663,123,1235,2025/9/14 12:49
1664,129,1236,2025/9/14 9:52
1665,25,1237,2025/9/14 12:50
1666,116,1238,2025/9/14 12:21
1667,87,1239,2025/9/14 14:23
1668,7,1240,2025/9/14 12:00
1669,50,1241,2025/9/14 14:31
1670,10,1242,2025/9/14 14:55
1671,112,1243,2025/9/14 10:12
1672,75,1244,2025/9/14 12:05
1673,158,1245,2025/9/14 14:40
1674,145,1246,2025/9/14 13:49
1675,20,1247,2025/9/14 12:10
1676,13,1248,2025/9/14 13:46
1677,147,1249,2025/9/14 14:26
1678,101,1250,2025/9/14 11:54
1679,49,1251,2025/9/14 13:35
1680,36,1252,2025/9/14 13:51
1681,53,1253,2025/9/14 11:25
1682,125,1254,2025/9/14 14:24
1683,58,1255,2025/9/14 11:37
1684,25,1256,2025/9/14 14:21
1685,75,1257,2025/9/14 9:50
1686,87,1258,2025/9/14 11:38
1687,18,1259,2025/9/14 11:32
1688,98,1260,2025/9/14 10:36
1689,4,1261,2025/9/14 10:49
1690,145,1262,2025/9/14 15:04
1691,162,1263,2025/9/14 13:39
1692,137,1264,2025/9/14 13:04
1693,80,1265,2025/9/14 12:59
1694,150,1266,2025/9/14 11:04
1695,17,1267,2025/9/14 14:11
1696,134,1268,2025/9/14 12:08
1697,88,1269,2025/9/14 15:06
1698,83,1270,2025/9/14 12:33
1699,108,1271,2025/9/14 11:57
1700,148,1272,2025/9/14 14:35
1701,86,1273,2025/9/14 13:30
1702,20,1274,2025/9/14 12:21
1703,115,1275,2025/9/14 10:14
1704,42,1276,2025/9/14 12:02
1705,81,1277,2025/9/14 14:21
1706,82,1278,2025/9/14 11:16
1707,86,1279,2025/9/14 13:37
1708,131,1280,2025/9/14 10:42
1709,149,1281,2025/9/14 14:34
1710,25,1282,2025/9/14 9:51
1711,158,1283,2025/9/14 11:07
1712,35,1284,2025/9/14 14:04
1713,43,1285,2025/9/14 15:13
1714,99,1286,2025/9/14 13:41
1715,101,1287,2025/9/14 12:35
1716,157,1288,2025/9/14 11:02
1717,119,1289,2025/9/14 13:01
1718,56,1290,2025/9/14 9:28
1719,104,1291,2025/9/14 12:02
1720,113,1292,2025/9/14 11:38
1721,50,1293,2025/9/14 14:13
1722,16,1294,2025/9/14 11:16
1723,147,1295,2025/9/14 13:26
1724,34,1296,2025/9/14 13:28
1725,149,1297,2025/9/14 11:35
1726,2,1298,2025/9/14 15:07
1727,145,1299,2025/9/14 12:04
1728,22,1300,2025/9/14 14:27
1729,45,1301,2025/9/14 13:24
1730,53,1302,2025/9/14 10:33
1731,132,1303,2025/9/14 14:04
1732,71,1304,2025/9/14 12:16
1733,12,1305,2025/9/14 10:08
1734,9,1306,2025/9/14 12:06
1735,63,1307,2025/9/14 11:33
1736,51,1308,2025/9/14 14:46
1737,37,1309,2025/9/14 12:03
1738,4,1310,2025/9/14 12:38
1739,1,1311,2025/9/14 15:01
1740,17,1312,2025/9/14 13:45
1741,51,1313,2025/9/14 14:32
1742,123,1314,2025/9/14 10:44
1743,120,1315,2025/9/14 10:20
1744,94,1316,2025/9/14 13:30
1745,148,1317,2025/9/14 12:50
1746,161,1318,2025/9/14 10:28
1747,113,1319,2025/9/14 13:22
1748,67,1320,2025/9/14 12:11
1749,132,1321,2025/9/14 14:31
1750,89,1322,2025/9/14 10:53
1751,142,1323,2025/9/14 11:42
1752,113,1324,2025/9/14 10:28
1753,114,1325,2025/9/14 10:17
1754,94,1326,2025/9/14 11:21
1755,97,1327,2025/9/14 14:55
1756,3,1328,2025/9/14 10:08
1757,74,1329,2025/9/14 12:47
1758,77,1330,2025/9/14 14:47
1759,68,1331,2025/9/14 12:38
1760,126,1332,2025/9/14 14:59
1761,39,1333,2025/9/14 12:22
1762,103,1334,2025/9/14 12:35
1763,80,1335,2025/9/14 14:31
1764,154,1336,2025/9/14 13:21
1765,28,1337,2025/9/14 10:26
1766,43,1338,2025/9/14 15:01
1767,117,1339,2025/9/14 13:26
1768,148,1340,2025/9/14 12:16
1769,149,1341,2025/9/14 13:07
1770,64,1342,2025/9/14 11:44
1771,36,1343,2025/9/14 11:42
1772,105,1344,2025/9/14 10:52
1773,151,1345,2025/9/14 10:38
1774,132,1346,2025/9/14 10:39
1775,12,1347,2025/9/14 13:34
1776,23,1348,2025/9/14 14:54
1777,63,1349,2025/9/14 11:27
1778,74,1350,2025/9/14 11:05
1779,30,1351,2025/9/14 15:17
1780,35,1352,2025/9/14 12:17
1781,68,1353,2025/9/14 14:10
1782,15,1354,2025/9/14 10:56
1783,83,1355,2025/9/14 10:56
1784,6,1356,2025/9/14 13:59
1785,91,1357,2025/9/14 14:19
1786,47,1358,2025/9/14 11:11
1787,11,1359,2025/9/14 11:14
1788,142,1360,2025/9/14 13:07
1789,68,1361,2025/9/14 12:12
1790,73,1362,2025/9/14 12:55
1791,154,1363,2025/9/14 11:48
1792,100,1364,2025/9/14 14:43
1793,163,1365,2025/9/14 10:20
1794,99,1366,2025/9/14 13:31
1795,74,1367,2025/9/14 15:20
1796,112,1368,2025/9/14 14:39
1797,115,1369,2025/9/14 12:43
1798,26,1370,2025/9/14 14:53
1799,162,1371,2025/9/14 14:13
1800,46,1372,2025/9/14 12:23
1801,97,1373,2025/9/14 13:08
1802,105,1374,2025/9/14 14:55
1803,82,1375,2025/9/14 11:19
1804,102,1376,2025/9/14 15:15
1805,144,1377,2025/9/14 9:40
1806,19,1378,2025/9/14 11:57
1807,98,1379,2025/9/14 14:08
1808,4,1380,2025/9/14 12:09
1809,133,1381,2025/9/14 14:07
1810,89,1382,2025/9/14 13:14
1811,26,1383,2025/9/14 9:55
1812,97,1384,2025/9/14 11:33
1813,74,1385,2025/9/14 12:00
1814,103,1386,2025/9/14 12:10
1815,145,1387,2025/9/14 10:36
1816,161,1388,2025/9/14 10:24
1817,113,1389,2025/9/14 10:03
1818,24,1390,2025/9/14 10:28
1819,65,1391,2025/9/14 9:48
1820,8,1392,2025/9/14 11:17
1821,131,1393,2025/9/14 14:34
1822,30,1394,2025/9/14 11:44
1823,92,1395,2025/9/14 14:18
1824,85,1396,2025/9/14 12:00
1825,75,1397,2025/9/14 14:46
1826,155,1398,2025/9/14 9:33
1827,61,1399,2025/9/14 14:34
1828,8,1400,2025/9/14 9:41
1829,57,1401,2025/9/14 15:13
1830,84,1402,2025/9/14 15:10
1831,160,1403,2025/9/14 14:39
1832,154,1404,2025/9/14 15:15
1833,101,1405,2025/9/14 9:39
1834,118,1406,2025/9/14 15:10
1835,164,1407,2025/9/14 15:09
1836,18,1408,2025/9/14 12:32
1837,79,1409,2025/9/14 13:18
1838,71,1410,2025/9/14 13:30
1839,105,1411,2025/9/14 14:22
1840,60,1412,2025/9/14 12:14
1841,117,1413,2025/9/14 14:14
1842,114,1414,2025/9/14 10:47
1843,77,1415,2025/9/14 9:58
1844,58,1416,2025/9/14 14:52
1845,104,1417,2025/9/14 12:27
1846,85,1418,2025/9/14 12:11
1847,111,1419,2025/9/14 13:13
1848,8,1420,2025/9/14 11:59
1849,112,1421,2025/9/14 14:20
1850,52,1422,2025/9/14 14:36
1851,17,1423,2025/9/14 11:03
1852,82,1424,2025/9/14 10:57
1853,23,1425,2025/9/14 12:14
1854,35,1426,2025/9/14 12:17
1855,28,1427,2025/9/14 10:40
1856,127,1428,2025/9/14 11:33
1857,4,1429,2025/9/14 11:12
1858,141,1430,2025/9/14 10:41
1859,63,1431,2025/9/14 11:07
1860,142,1432,2025/9/14 12:11
1861,95,1433,2025/9/14 11:06
1862,157,1434,2025/9/14 13:35
1863,94,1435,2025/9/14 13:36
1864,147,1436,2025/9/14 9:33
1865,116,1437,2025/9/14 10:37
1866,146,1438,2025/9/14 11:27
1867,154,1439,2025/9/14 14:57
1868,77,1440,2025/9/14 14:31
1869,29,1441,2025/9/14 11:43
1870,100,1442,2025/9/14 12:40
1871,60,1443,2025/9/14 13:59
1872,65,1444,2025/9/14 12:26
1873,83,1445,2025/9/14 11:45
1874,122,1446,2025/9/14 14:43
1875,87,1447,2025/9/14 14:36
1876,75,1448,2025/9/14 10:25
1877,66,1449,2025/9/14 13:00
1878,115,1450,2025/9/14 15:12
1879,70,1451,2025/9/14 13:46
1880,35,1452,2025/9/14 13:58
1881,17,1453,2025/9/14 14:56
1882,75,1454,2025/9/14 12:54
1883,43,1455,2025/9/14 10:14
1884,96,1456,2025/9/14 14:34
1885,101,1457,2025/9/14 11:16
1886,58,1458,2025/9/14 12:31
1887,13,1459,2025/9/14 13:02
1888,86,1460,2025/9/14 12:12
1889,64,1461,2025/9/14 13:54
1890,7,1462,2025/9/14 10:20
1891,90,1463,2025/9/14 13:29
1892,66,1464,2025/9/14 12:49
1893,153,1465,2025/9/14 12:19
1894,70,1466,2025/9/14 13:57
1895,24,1467,2025/9/14 14:59
1896,22,1468,2025/9/14 10:10
1897,43,1469,2025/9/14 11:23
1898,134,1470,2025/9/14 15:03
1899,164,1471,2025/9/14 9:55
1900,21,1472,2025/9/14 13:51
1901,99,1473,2025/9/14 13:25
1902,159,1474,2025/9/14 10:22
1903,27,1475,2025/9/14 11:30
1904,70,1476,2025/9/14 12:48
1905,105,1477,2025/9/14 14:35
1906,122,1478,2025/9/14 15:00
1907,16,1479,2025/9/14 11:29
1908,46,1480,2025/9/14 10:40
1909,144,1481,2025/9/14 11:53
1910,150,1482,2025/9/14 10:33
1911,36,1483,2025/9/14 14:39
1912,4,1484,2025/9/14 11:33
1913,65,1485,2025/9/14 11:31
1914,119,1486,2025/9/14 9:58
1915,88,1487,2025/9/14 12:15
1916,155,1488,2025/9/14 12:34
1917,60,1489,2025/9/14 14:41
1918,75,1490,2025/9/14 14:06
1919,138,1491,2025/9/14 13:14
1920,56,1492,2025/9/14 14:05
1921,100,1493,2025/9/14 10:58
1922,149,1494,2025/9/14 14:57
1923,49,1495,2025/9/14 14:52
1924,38,1496,2025/9/14 10:59
1925,112,1497,2025/9/14 11:59
1926,119,1498,2025/9/14 13:41
1927,89,1499,2025/9/14 10:51
1928,101,1500,2025/9/14 14:31
1929,35,1501,2025/9/14 9:55
1930,77,1502,2025/9/14 9:37
1931,105,1503,2025/9/14 14:42
1932,71,1504,2025/9/14 12:35
1933,124,1505,2025/9/14 13:35
1934,58,1506,2025/9/14 11:52
1935,40,1507,2025/9/14 11:30
1936,162,1508,2025/9/14 13:08
1937,23,1509,2025/9/14 11:37
1938,134,1510,2025/9/14 13:51
1939,54,1511,2025/9/14 14:32
1940,46,1512,2025/9/14 13:12
1941,63,1513,2025/9/14 12:45
1942,25,1514,2025/9/14 15:06
1943,118,1515,2025/9/14 15:18
1944,160,1516,2025/9/14 14:01
1945,26,1517,2025/9/14 13:34
1946,132,1518,2025/9/14 14:12
1947,67,1519,2025/9/14 13:32
1948,156,1520,2025/9/14 13:32
1949,134,1521,2025/9/14 14:16
1950,13,1522,2025/9/14 12:46
1951,105,1523,2025/9/14 11:22
1952,6,1524,2025/9/14 9:54
1953,45,1525,2025/9/14 11:30
1954,155,1526,2025/9/14 12:05
1955,34,1527,2025/9/14 14:45
1956,91,1528,2025/9/14 14:27
1957,20,1529,2025/9/14 12:06
1958,96,1530,2025/9/14 12:44
1959,95,1531,2025/9/14 14:23
1960,116,1532,2025/9/14 13:21
1961,154,1533,2025/9/14 11:34
1962,63,1534,2025/9/14 10:46
1963,128,1535,2025/9/14 13:23
1964,109,1536,2025/9/14 10:31
1965,58,1537,2025/9/14 14:47
1966,10,1538,2025/9/14 13:29
1967,135,1539,2025/9/14 9:56
1968,25,1540,2025/9/14 12:24
1969,133,1541,2025/9/14 10:04
1970,125,1542,2025/9/14 14:45
1971,64,1543,2025/9/14 11:35
1972,62,1544,2025/9/14 9:59
1973,140,1545,2025/9/14 9:28
1974,80,1546,2025/9/14 14:23
1975,42,1547,2025/9/14 11:54
1976,33,1548,2025/9/14 12:24
1977,61,1549,2025/9/14 14:34
1978,9,1550,2025/9/14 9:29
1979,122,1551,2025/9/14 13:21
1980,39,1552,2025/9/14 14:12
1981,74,1553,2025/9/14 10:59
1982,163,1554,2025/9/14 10:17
1983,82,1555,2025/9/14 9:46
1984,85,1556,2025/9/14 14:08
1985,139,1557,2025/9/14 11:43
1986,94,1558,2025/9/14 15:16
1987,67,1559,2025/9/14 11:33
1988,24,1560,2025/9/14 10:09
1989,128,1561,2025/9/14 9:32
1990,121,1562,2025/9/14 13:21
1991,134,1563,2025/9/14 9:58
1992,38,1564,2025/9/14 14:31
1993,34,1565,2025/9/14 10:16
1994,91,1566,2025/9/14 12:01
1995,149,1567,2025/9/14 13:08
1996,122,1568,2025/9/14 10:57
1997,77,1569,2025/9/14 12:09
1998,33,1570,2025/9/14 12:03
1999,62,1571,2025/9/14 14:54
2000,163,1572,2025/9/14 13:29
2001,78,1573,2025/9/14 10:49
2002,22,1574,2025/9/14 12:58
2003,66,1575,2025/9/14 14:22
2004,37,1576,2025/9/14 12:50
2005,32,1577,2025/9/14 10:56
2006,159,1578,2025/9/14 13:19
2007,50,1579,2025/9/14 13:50
2008,117,1580,2025/9/14 11:38
2009,73,1581,2025/9/14 11:46
2010,163,1582,2025/9/14 12:17
2011,95,1583,2025/9/14 15:20
2012,101,1584,2025/9/14 15:16
2013,80,1585,2025/9/14 14:51
2014,84,1586,2025/9/14 13:48
2015,8,1587,2025/9/14 14:53
2016,153,1588,2025/9/14 11:18
2017,131,1589,2025/9/14 10:30
2018,50,1590,2025/9/14 13:55
2019,72,1591,2025/9/14 13:40
2020,109,1592,2025/9/14 12:22
2021,78,1593,2025/9/14 9:29
2022,74,1594,2025/9/14 9:33
2023,60,1595,2025/9/14 13:00
2024,83,1596,2025/9/14 14:54
2025,149,1597,2025/9/14 9:31
2026,29,1598,2025/9/14 12:51
2027,111,1599,2025/9/14 11:45
2028,5,1600,2025/9/14 11:19
2029,113,1601,2025/9/14 15:00
2030,142,1602,2025/9/14 10:20
2031,89,1603,2025/9/14 10:01
2032,82,1604,2025/9/14 11:44
2033,126,1605,2025/9/14 12:01
2034,50,1606,2025/9/14 11:49
2035,26,1607,2025/9/14 11:29
2036,101,1608,2025/9/14 10:39
2037,38,1609,2025/9/14 14:12
2038,105,1610,2025/9/14 14:42
2039,31,1611,2025/9/14 9:29
2040,153,1612,2025/9/14 10:34
2041,79,1613,2025/9/14 13:32
2042,73,1614,2025/9/14 11:33
2043,43,1615,2025/9/14 11:23
2044,12,1616,2025/9/14 12:00
2045,41,1617,2025/9/14 10:11
2046,117,1618,2025/9/14 9:48
2047,56,1619,2025/9/14 12:39
2048,70,1620,2025/9/14 12:36
2049,124,1621,2025/9/14 12:27
2050,27,1622,2025/9/14 12:07
2051,90,1623,2025/9/14 10:46
2052,137,1624,2025/9/14 13:03
2053,36,1625,2025/9/14 12:41
2054,134,1626,2025/9/14 12:49
2055,118,1627,2025/9/14 12:24
2056,132,1628,2025/9/14 10:16
2057,133,1629,2025/9/14 11:27
2058,113,1630,2025/9/14 10:57
2059,159,1631,2025/9/14 11:41
2060,112,1632,2025/9/14 10:32
2061,1,1633,2025/9/14 14:20
2062,18,1634,2025/9/14 13:53
2063,52,1635,2025/9/14 15:14
2064,26,1636,2025/9/14 15:07
2065,152,1637,2025/9/14 14:55
2066,8,1638,2025/9/14 14:34
2067,94,1639,2025/9/14 12:17
2068,90,1640,2025/9/14 11:07
2069,98,1641,2025/9/14 14:24
2070,149,1642,2025/9/14 12:21
2071,120,1643,2025/9/14 13:12
2072,109,1644,2025/9/14 14:55
2073,15,1645,2025/9/14 14:33
2074,128,1646,2025/9/14 12:55
2075,99,1647,2025/9/14 14:11
2076,96,1648,2025/9/14 11:05
2077,21,1649,2025/9/14 12:49
2078,138,1650,2025/9/14 10:51
2079,90,1651,2025/9/14 11:54
2080,75,1652,2025/9/14 13:06
2081,22,1653,2025/9/14 11:45
2082,83,1654,2025/9/14 10:25
2083,47,1655,2025/9/14 14:45
2084,40,1656,2025/9/14 14:52
2085,152,1657,2025/9/14 10:15
2086,114,1658,2025/9/14 13:19
2087,30,1659,2025/9/14 14:02
2088,161,1660,2025/9/14 9:49
2089,68,1661,2025/9/14 12:55
2090,62,1662,2025/9/14 15:16
2091,28,1663,2025/9/14 13:56
2092,25,1664,2025/9/14 11:20
2093,150,1665,2025/9/14 10:33
2094,102,1666,2025/9/14 10:20
2095,8,1667,2025/9/14 9:26
2096,119,1668,2025/9/14 10:39
2097,110,1669,2025/9/14 13:46
2098,22,1670,2025/9/14 11:24
2099,96,1671,2025/9/14 13:58
2100,56,1672,2025/9/14 13:19
2101,47,1673,2025/9/14 10:49
2102,119,1674,2025/9/14 10:17
2103,32,1675,2025/9/14 11:00
2104,65,1676,2025/9/14 9:40
2105,35,1677,2025/9/14 14:00
2106,23,1678,2025/9/14 13:20
2107,75,1679,2025/9/14 11:23
2108,79,1680,2025/9/14 10:41
2109,102,1681,2025/9/14 11:13
2110,21,1682,2025/9/14 11:50
2111,43,1683,2025/9/14 14:54
2112,16,1684,2025/9/14 12:40
2113,38,1685,2025/9/14 15:10
2114,130,1686,2025/9/14 12:19
2115,49,1687,2025/9/14 13:54
2116,9,1688,2025/9/14 13:22
2117,63,1689,2025/9/14 12:52
2118,67,1690,2025/9/14 9:31
2119,131,1691,2025/9/14 11:25
2120,142,1692,2025/9/14 10:39
2121,53,1693,2025/9/14 14:50
2122,113,1694,2025/9/14 11:34
2123,68,1695,2025/9/14 9:39
2124,117,1696,2025/9/14 12:58
2125,16,1697,2025/9/14 9:26
2126,100,1698,2025/9/14 13:49
2127,72,1699,2025/9/14 11:42
2128,43,1700,2025/9/14 10:42
2129,151,1701,2025/9/14 9:49
2130,73,1702,2025/9/14 11:40
2131,27,1703,2025/9/14 10:45
2132,1,1704,2025/9/14 11:01
2133,137,1705,2025/9/14 9:43
2134,97,1706,2025/9/14 12:12
2135,129,1707,2025/9/14 12:24
2136,33,1708,2025/9/14 10:04
2137,150,1709,2025/9/14 10:19
2138,5,1710,2025/9/14 14:12
2139,162,1711,2025/9/14 10:16
2140,13,1712,2025/9/14 9:42
2141,33,1713,2025/9/14 12:35
2142,97,1714,2025/9/14 13:14
2143,55,1715,2025/9/14 14:27
2144,120,1716,2025/9/14 11:20
2145,107,1717,2025/9/14 9:29
2146,142,1718,2025/9/14 11:44
2147,157,1719,2025/9/14 12:13
2148,101,1720,2025/9/14 11:09
2149,24,1721,2025/9/14 13:54
2150,34,1722,2025/9/14 10:09
2151,74,1723,2025/9/14 14:21
2152,114,1724,2025/9/14 9:29
2153,49,1725,2025/9/14 14:33
2154,22,1726,2025/9/14 12:22
2155,70,1727,2025/9/14 10:59
2156,72,1728,2025/9/14 13:09
2157,158,1729,2025/9/14 9:26
2158,131,1730,2025/9/14 11:46
2159,147,1731,2025/9/14 11:48
2160,19,1732,2025/9/14 9:30
2161,75,1733,2025/9/14 14:13
2162,112,1734,2025/9/14 11:06
2163,118,1735,2025/9/14 9:32
2164,73,1736,2025/9/14 13:08
2165,65,1737,2025/9/14 11:16
2166,126,1738,2025/9/14 15:21
2167,39,1739,2025/9/14 12:37
2168,45,1740,2025/9/14 11:30
2169,151,1741,2025/9/14 14:52
2170,47,1742,2025/9/14 13:28
2171,124,1743,2025/9/14 11:26
2172,69,1744,2025/9/14 13:36
2173,33,1745,2025/9/14 12:23
2174,161,1746,2025/9/14 9:59
2175,82,1747,2025/9/14 12:35
2176,31,1748,2025/9/14 14:50
2177,75,1749,2025/9/14 13:48
2178,61,1750,2025/9/14 10:36
2179,94,1751,2025/9/14 14:16
2180,96,1752,2025/9/14 9:31
2181,100,1753,2025/9/14 9:54
2182,72,1754,2025/9/14 14:37
2183,18,1755,2025/9/14 10:45
2184,89,1756,2025/9/14 12:53
2185,32,1757,2025/9/14 12:33
2186,30,1758,2025/9/14 9:27
2187,158,1759,2025/9/14 13:28
2188,41,1760,2025/9/14 14:12
2189,16,1761,2025/9/14 11:42
2190,163,1762,2025/9/14 13:28
2191,133,1763,2025/9/14 10:57
2192,110,1764,2025/9/14 14:18
2193,97,1765,2025/9/14 12:20
2194,93,1766,2025/9/14 12:02
2195,25,1767,2025/9/14 13:41
2196,82,1768,2025/9/14 13:50
2197,89,1769,2025/9/14 14:27
2198,45,1770,2025/9/14 15:10
2199,137,1771,2025/9/14 9:53
2200,74,1772,2025/9/14 10:42
2201,78,1773,2025/9/14 13:30
2202,107,1774,2025/9/14 14:17
2203,39,1775,2025/9/14 12:33
2204,140,1776,2025/9/14 13:16
2205,74,1777,2025/9/14 15:01
2206,3,1778,2025/9/14 11:15
2207,61,1779,2025/9/14 10:02
2208,100,1780,2025/9/14 9:59
2209,77,1781,2025/9/14 11:29
2210,153,1782,2025/9/14 14:35
2211,75,1783,2025/9/14 10:18
2212,35,1784,2025/9/14 13:16
2213,87,1785,2025/9/14 14:36
2214,5,1786,2025/9/14 13:31
2215,39,1787,2025/9/14 11:10
2216,95,1788,2025/9/14 10:21
2217,7,1789,2025/9/14 13:34
2218,57,1790,2025/9/14 10:41
2219,63,1791,2025/9/14 10:46
2220,137,1792,2025/9/14 10:32
2221,136,1793,2025/9/14 10:11
2222,104,1794,2025/9/14 13:00
2223,1,1795,2025/9/14 12:39
2224,66,1796,2025/9/14 10:40
2225,135,1797,2025/9/14 14:00
2226,93,1798,2025/9/14 12:42
2227,39,1799,2025/9/14 10:37
2228,28,1800,2025/9/14 12:22
2229,128,1801,2025/9/14 10:07
2230,69,1802,2025/9/14 13:40
2231,96,1803,2025/9/14 10:27
2232,106,1804,2025/9/14 11:47
2233,104,1805,2025/9/14 12:35
2234,78,1806,2025/9/14 12:17
2235,87,1807,2025/9/14 9:57
2236,14,1808,2025/9/14 11:28
2237,42,1809,2025/9/14 13:32
2238,71,1810,2025/9/14 13:41
2239,161,1811,2025/9/14 10:50
2240,59,1812,2025/9/14 9:31
2241,58,1813,2025/9/14 11:09
2242,104,1814,2025/9/14 9:41
2243,157,1815,2025/9/14 9:52
2244,117,1816,2025/9/14 13:03
2245,14,1817,2025/9/14 15:05
2246,11,1818,2025/9/14 13:28
2247,118,1819,2025/9/14 12:17
2248,113,1820,2025/9/14 12:38
2249,55,1821,2025/9/14 14:35
2250,126,1822,2025/9/14 15:02
2251,127,1823,2025/9/14 12:32
2252,118,1824,2025/9/14 9:49
2253,148,1825,2025/9/14 15:12
2254,42,1826,2025/9/14 14:08
2255,95,1827,2025/9/14 11:32
2256,115,1828,2025/9/14 13:46
2257,76,1829,2025/9/14 9:45
2258,24,1830,2025/9/14 10:32
2259,101,1831,2025/9/14 12:53
2260,103,1832,2025/9/14 13:40
2261,135,1833,2025/9/14 14:34
2262,108,1834,2025/9/14 11:50
2263,159,1835,2025/9/14 10:31
2264,58,1836,2025/9/14 10:54
2265,60,1837,2025/9/14 14:03
2266,110,1838,2025/9/14 10:22
2267,49,1839,2025/9/14 11:21
2268,71,1840,2025/9/14 10:54
2269,52,1841,2025/9/14 10:17
2270,118,1842,2025/9/14 9:45
2271,81,1843,2025/9/14 10:00
2272,164,1844,2025/9/14 15:10
2273,67,1845,2025/9/14 13:01
2274,15,1846,2025/9/14 12:08
2275,106,1847,2025/9/14 11:31
2276,64,1848,2025/9/14 11:52
2277,75,1849,2025/9/14 15:05
2278,65,1850,2025/9/14 13:38
2279,90,1851,2025/9/14 10:57
2280,52,1852,2025/9/14 10:00
2281,13,1853,2025/9/14 9:41
2282,43,1854,2025/9/14 11:15
2283,15,1855,2025/9/14 12:06
2284,8,1856,2025/9/14 14:39
2285,139,1857,2025/9/14 12:22
2286,40,1858,2025/9/14 14:26
2287,114,1859,2025/9/14 12:12
2288,154,1860,2025/9/14 12:42
2289,107,1861,2025/9/14 15:09
2290,108,1862,2025/9/14 10:07
2291,66,1863,2025/9/14 15:19
2292,55,1864,2025/9/14 11:12
2293,74,1865,2025/9/14 14:08
2294,76,1866,2025/9/14 10:11
2295,81,1867,2025/9/14 15:10
2296,46,1868,2025/9/14 10:35
2297,66,1869,2025/9/14 9:49
2298,56,1870,2025/9/14 12:10
2299,27,1871,2025/9/14 12:03
2300,130,1872,2025/9/14 10:38
2301,12,1873,2025/9/14 9:56
2302,157,1874,2025/9/14 13:13
2303,47,1875,2025/9/14 14:33
2304,19,1876,2025/9/14 14:42
2305,56,1877,2025/9/14 12:31
2306,98,1878,2025/9/14 10:11
2307,108,1879,2025/9/14 12:18
2308,42,1880,2025/9/14 10:01
2309,12,1881,2025/9/14 12:18
2310,43,1882,2025/9/14 12:57
2311,127,1883,2025/9/14 13:20
2312,48,1884,2025/9/14 15:13
2313,62,1885,2025/9/14 13:54
2314,109,1886,2025/9/14 14:00
2315,24,1887,2025/9/14 13:31
2316,95,1888,2025/9/14 12:48
2317,114,1889,2025/9/14 10:21
2318,87,1890,2025/9/14 14:08
2319,48,1891,2025/9/14 12:21
2320,26,1892,2025/9/14 12:54
2321,49,1893,2025/9/14 13:46
2322,89,1894,2025/9/14 10:19
2323,42,1895,2025/9/14 10:37
2324,52,1896,2025/9/14 12:01
2325,13,1897,2025/9/14 11:12
2326,25,1898,2025/9/14 12:53
2327,58,1899,2025/9/14 11:01
2328,160,1900,2025/9/14 11:34
2329,132,1901,2025/9/14 11:56
2330,147,1902,2025/9/14 9:42
2331,71,1903,2025/9/14 12:35
2332,95,1904,2025/9/14 12:18
2333,156,1905,2025/9/14 10:50
2334,64,1906,2025/9/14 13:33
