user_id,painting_id,attitude
2513,23,hate
2513,33,like
2514,89,normal
2514,116,like
2514,118,hate
2514,122,normal
2515,131,like
2515,137,hate
2515,8,normal
2515,49,hate
2516,52,normal
2516,62,hate
2516,65,like
2516,82,normal
2517,101,normal
2517,144,hate
2517,147,like
2517,159,like
2518,17,hate
2518,19,hate
2518,27,like
2518,38,like
2519,50,hate
2519,52,like
2519,53,like
2519,60,hate
2520,71,normal
2520,95,hate
2520,117,like
2520,163,hate
2521,6,hate
2521,12,normal
2521,29,like
2521,44,normal
2522,48,normal
2522,82,hate
2522,83,like
2522,95,like
2523,106,normal
2523,156,like
2523,17,like
2523,44,normal
2524,56,hate
2524,60,hate
2524,63,like
2524,64,normal
2525,95,like
2525,99,hate
2525,123,hate
2525,126,hate
2526,3,like
2526,4,like
2526,32,like
2526,55,like
2527,76,hate
2527,88,like
2527,100,normal
2527,135,hate
2528,152,like
2528,164,like
2528,3,hate
2528,12,like
2529,14,like
2529,26,like
2529,40,like
2529,68,like
2530,89,normal
2530,135,hate
2530,138,hate
2530,20,like
2531,34,normal
2531,47,like
2531,63,like
2531,70,hate
2532,75,normal
2532,78,normal
2532,95,normal
2532,117,hate
2533,121,like
2533,132,hate
2533,11,like
2533,44,hate
2534,45,normal
2534,52,like
2534,88,like
2534,144,hate
2535,145,like
2535,151,hate
2535,155,hate
2535,9,normal
2536,10,hate
2536,11,hate
2536,31,hate
2536,59,like
2537,66,like
2537,68,normal
2537,74,hate
2537,98,like
2538,111,like
2538,113,normal
2538,116,like
2538,38,hate
2539,76,normal
2539,83,like
2539,89,like
2539,98,hate
2540,99,like
2540,108,normal
2540,120,like
2540,134,like
2541,156,hate
2541,11,like
2541,23,hate
2541,29,like
2542,47,normal
2542,62,hate
2542,81,hate
2542,101,hate
2543,103,hate
2543,134,hate
2543,162,like
2543,31,like
2544,59,hate
2544,61,hate
2544,66,normal
2544,71,hate
2545,86,like
2545,131,hate
2545,144,like
2545,146,normal
2546,8,like
2546,18,hate
2546,28,hate
2546,53,like
2547,57,hate
2547,84,normal
2547,91,hate
2547,97,hate
2548,101,hate
2548,115,hate
2548,15,hate
2548,42,like
2549,62,like
2549,80,normal
2549,93,hate
2549,135,normal
2550,138,hate
2550,154,hate
2550,159,hate
2550,160,normal
2551,32,like
2551,55,like
2551,58,like
2551,64,normal
2552,90,hate
2552,114,like
2552,139,normal
2552,145,hate
2553,148,like
2553,163,like
2553,11,like
2553,18,normal
2554,31,like
2554,38,normal
2554,39,like
2554,57,like
2555,74,like
2555,81,like
2555,92,like
2555,140,hate
2556,149,like
2556,18,like
2556,27,like
2556,30,hate
2557,51,like
2557,74,like
2557,93,like
2557,102,like
2558,116,like
2558,133,hate
2558,148,like
2558,150,like
2559,152,like
2559,27,like
2559,32,like
2559,85,like
2560,96,like
2560,97,hate
2560,98,normal
2560,99,like
2561,16,hate
2561,35,hate
2561,52,like
2561,64,hate
2562,84,hate
2562,98,hate
2562,121,hate
2562,144,hate
2563,145,normal
2563,155,like
2563,7,like
2563,18,hate
2564,19,like
2564,21,hate
2564,30,normal
2564,51,hate
2565,57,hate
2565,60,hate
2565,89,hate
2565,164,like
2566,19,normal
2566,47,hate
2566,92,hate
2566,109,hate
2567,122,hate
2567,127,hate
2567,135,like
2567,144,normal
2568,148,like
2568,160,hate
2568,11,hate
2568,13,normal
2569,23,hate
2569,34,hate
2569,57,normal
2569,67,hate
2570,125,like
2570,138,normal
2570,150,normal
2570,151,hate
2571,28,hate
2571,35,hate
2571,39,like
2571,43,like
2572,90,like
2572,110,normal
2572,117,like
2572,142,hate
2573,162,hate
2573,163,hate
2573,8,hate
2573,9,hate
2574,11,hate
2574,35,hate
2574,42,hate
2574,49,hate
2575,111,normal
2575,120,hate
2575,126,normal
2575,136,hate
2576,153,hate
2576,6,hate
2576,51,like
2576,65,like
2577,79,hate
2577,99,hate
2577,122,normal
2577,128,normal
2578,131,like
2578,138,like
2578,143,hate
2578,150,like
2579,159,like
2579,6,normal
2579,42,hate
2579,58,hate
2580,62,hate
2580,100,hate
2580,108,like
2580,123,like
2581,127,normal
2581,130,hate
2581,144,like
2581,57,hate
2582,68,like
2582,99,hate
2582,106,like
2582,108,like
2583,123,hate
2583,131,like
2583,153,hate
2583,162,hate
2584,5,normal
2584,8,hate
2584,24,normal
2584,51,like
2585,64,like
2585,65,hate
2585,66,like
2585,67,hate
2586,77,like
2586,81,like
2586,94,like
2586,123,like
2587,9,hate
2587,17,hate
2587,46,hate
2587,60,hate
2588,75,like
2588,108,normal
2588,109,like
2588,141,hate
2589,143,like
2589,146,like
2589,149,like
2589,10,like
2590,21,like
2590,33,normal
2590,62,hate
2590,66,hate
2591,75,like
2591,100,hate
2591,129,hate
2591,144,normal
2592,150,like
2592,164,hate
2592,6,hate
2592,43,hate
2593,54,hate
2593,55,normal
2593,64,hate
2593,67,like
2594,69,like
2594,83,like
2594,109,hate
2594,10,normal
2595,11,normal
2595,26,hate
2595,31,normal
2595,42,like
2596,68,like
2596,94,like
2596,137,normal
2596,147,like
2597,151,hate
2597,159,normal
2597,161,like
2597,45,hate
2598,63,hate
2598,67,hate
2598,73,normal
2598,96,hate
2599,97,hate
2599,109,hate
2599,134,like
2599,155,normal
2600,157,hate
2600,2,like
2600,16,like
2600,56,hate
2601,57,normal
2601,61,like
2601,80,normal
2601,114,normal
2602,116,normal
2602,129,hate
2602,8,like
2602,16,like
2603,25,normal
2603,30,normal
2603,35,normal
2603,43,hate
2604,71,like
2604,97,hate
2604,139,like
2604,11,like
2605,23,hate
2605,28,hate
2605,41,normal
2605,63,like
2606,67,like
2606,98,normal
2606,102,normal
2606,133,like
2607,150,hate
2607,15,hate
2607,45,like
2607,69,normal
2608,76,normal
2608,86,like
2608,123,normal
2608,124,like
2609,126,like
2609,147,like
2609,148,like
2609,156,like
2610,163,hate
2610,4,hate
2610,22,like
2610,23,hate
2611,24,like
2611,39,like
2611,75,like
2611,89,like
2612,99,hate
2612,124,like
2612,131,hate
2612,132,hate
2613,156,like
2613,19,normal
2613,24,hate
2613,58,hate
2614,59,hate
2614,70,hate
2614,75,like
2614,83,normal
2615,84,hate
2615,94,like
2615,152,normal
2615,25,normal
2616,35,like
2616,46,normal
2616,54,like
2616,62,like
2617,99,hate
2617,106,normal
2617,108,normal
2617,158,hate
2618,16,normal
2618,36,hate
2618,54,hate
2618,64,like
2619,68,like
2619,69,like
2619,90,hate
2619,113,like
2620,132,like
2620,143,normal
2620,4,hate
2620,15,like
2621,36,normal
2621,37,hate
2621,64,like
2621,81,hate
2622,89,hate
2622,94,normal
2622,112,normal
2622,118,hate
2623,149,normal
2623,17,like
2623,44,like
2623,100,hate
2624,105,normal
2624,108,hate
2624,109,like
2624,110,normal
2625,113,hate
2625,130,hate
2625,147,like
2625,27,like
2626,35,normal
2626,69,hate
2626,76,like
2626,108,hate
2627,125,like
2627,127,normal
2627,139,like
2627,149,hate
2628,164,like
2628,2,hate
2628,14,like
2628,29,normal
2629,44,hate
2629,63,like
2629,69,hate
2629,110,hate
2630,113,hate
2630,120,hate
2630,127,normal
2630,138,hate
2631,20,like
2631,47,normal
2631,81,like
2631,102,like
2632,105,like
2632,112,hate
2632,150,hate
2632,154,hate
2633,161,hate
2633,6,normal
2633,28,like
2633,33,hate
2634,35,like
2634,66,hate
2634,72,normal
2634,77,hate
2635,94,normal
2635,108,like
2635,150,hate
2635,2,normal
2636,23,hate
2636,28,normal
2636,45,normal
2636,84,like
2637,86,normal
2637,97,like
2637,137,hate
2637,142,like
2638,158,hate
2638,6,hate
2638,40,like
2638,46,like
2639,53,normal
2639,58,normal
2639,65,normal
2639,66,hate
2640,67,normal
2640,115,hate
2640,143,like
2640,152,hate
2641,162,like
2641,46,normal
2641,54,hate
2641,60,hate
2642,84,hate
2642,109,like
2642,115,normal
2642,128,hate
2643,140,like
2643,146,like
2643,149,like
2643,159,like
2644,160,normal
2644,1,normal
2644,5,like
2644,19,hate
2645,27,normal
2645,31,hate
2645,55,normal
2645,82,like
2646,119,like
2646,158,normal
2646,161,hate
2646,5,hate
2647,8,like
2647,26,hate
2647,29,hate
2647,40,hate
2648,75,like
2648,100,hate
2648,122,hate
2648,147,hate
2649,157,hate
2649,19,like
2649,23,hate
2649,84,hate
2650,111,normal
2650,113,like
2650,127,like
2650,135,like
2651,148,like
2651,163,like
2651,6,like
2651,29,like
2652,45,like
2652,62,normal
2652,72,like
2652,88,hate
2653,133,hate
2653,135,like
2653,151,normal
2653,159,normal
2654,160,like
2654,161,like
2654,10,like
2654,17,normal
2655,29,like
2655,51,normal
2655,73,normal
2655,85,normal
2656,119,like
2656,135,hate
2656,148,like
2656,163,hate
2657,7,hate
2657,10,normal
2657,15,like
2657,33,hate
2658,57,normal
2658,98,like
2658,106,hate
2658,132,like
2659,151,like
2659,158,like
2659,163,like
2659,164,normal
2660,38,like
2660,48,normal
2660,50,hate
2660,56,normal
2661,63,normal
2661,68,normal
2661,71,hate
2661,78,like
2662,159,hate
2662,163,hate
2662,18,like
2662,23,like
2663,26,hate
2663,56,hate
2663,63,hate
2663,67,hate
2664,68,normal
2664,72,hate
2664,142,like
2664,147,normal
2665,25,hate
2665,65,like
2665,71,hate
2665,80,normal
2666,81,like
2666,89,like
2666,93,like
2666,94,like
2667,99,like
2667,115,like
2667,122,hate
2667,156,like
2668,2,hate
2668,6,normal
2668,13,like
2668,40,like
2669,44,normal
2669,52,hate
2669,86,hate
2669,98,like
2670,101,hate
2670,129,normal
2670,132,hate
2670,13,hate
2671,28,normal
2671,35,like
2671,40,hate
2671,42,like
2672,44,like
2672,62,like
2672,96,like
2672,123,hate
2673,127,normal
2673,2,like
2673,23,like
2673,42,hate
2674,53,hate
2674,57,like
2674,58,normal
2674,67,like
2675,77,normal
2675,82,normal
2675,31,normal
2675,36,normal
2676,47,normal
2676,49,like
2676,54,hate
2676,87,hate
2677,88,like
2677,99,like
2677,105,hate
2677,157,hate
2678,20,normal
2678,29,hate
2678,56,like
2678,74,hate
2679,78,hate
2679,125,like
2679,128,normal
2679,130,like
2680,133,hate
2680,8,normal
2680,11,like
2680,20,hate
2681,21,hate
2681,55,like
2681,62,hate
2681,79,hate
2682,100,hate
2682,121,hate
2682,9,like
2682,12,like
2683,32,normal
2683,49,like
2683,59,normal
2683,63,hate
2684,74,hate
2684,133,like
2684,134,normal
2684,157,hate
2685,28,hate
2685,43,like
2685,59,hate
2685,76,hate
2686,85,like
2686,88,hate
2686,95,like
2686,105,normal
2687,115,like
2687,127,like
2687,143,hate
2687,161,normal
2688,5,like
2688,15,like
2688,58,like
2688,105,like
2689,112,like
2689,121,like
2689,127,hate
2689,134,hate
2690,138,normal
2690,142,normal
2690,154,hate
2690,158,like
2691,18,like
2691,28,hate
2691,34,hate
2691,69,hate
2692,80,normal
2692,91,like
2692,93,like
2692,96,hate
2693,107,normal
2693,132,like
2693,144,like
2693,7,normal
2694,9,normal
2694,14,normal
2694,26,hate
2694,27,hate
2695,29,hate
2695,34,hate
2695,52,like
2695,85,like
2696,91,like
2696,105,like
2696,14,normal
2696,17,hate
2697,24,hate
2697,34,normal
2697,63,normal
2697,65,hate
2698,67,hate
2698,88,like
2698,102,like
2698,105,like
2699,136,hate
2699,140,normal
2699,13,hate
2699,21,normal
2700,23,hate
2700,47,like
2700,77,hate
2700,97,hate
2701,131,hate
2701,135,like
2701,150,normal
2701,164,like
2702,18,like
2702,20,hate
2702,29,normal
2702,53,hate
2703,62,normal
2703,68,like
2703,103,like
2703,130,hate
2704,142,normal
2704,154,like
2704,21,like
2704,23,like
2705,35,normal
2705,75,like
2705,89,like
2705,104,hate
2706,144,normal
2706,146,hate
2706,148,normal
2706,159,hate
2707,6,like
2707,25,like
2707,26,like
2707,36,hate
2708,83,like
2708,95,hate
2708,100,like
2708,121,like
2709,129,hate
2709,141,hate
2709,144,like
2709,151,like
2710,71,normal
2710,78,normal
2710,95,hate
2710,107,hate
2711,109,like
2711,118,like
2711,128,hate
2711,148,hate
2712,150,like
2712,158,normal
2712,161,hate
2712,21,like
2713,22,normal
2713,54,like
2713,59,normal
2713,65,hate
2714,66,normal
2714,111,like
2714,135,like
2714,145,like
2715,164,like
2715,8,like
2715,27,like
2715,29,hate
2716,32,like
2716,35,hate
2716,77,hate
2716,110,like
2717,127,like
2717,130,normal
2717,164,hate
2717,5,like
2718,20,like
2718,26,normal
2718,42,normal
2718,62,like
2719,64,hate
2719,99,normal
2719,123,like
2719,154,hate
2720,48,like
2720,80,normal
2720,84,hate
2720,103,hate
2721,110,like
2721,118,like
2721,119,like
2721,158,hate
2722,163,like
2722,7,hate
2722,15,hate
2722,25,normal
2723,30,normal
2723,55,like
2723,71,hate
2723,96,hate
2724,122,like
2724,124,hate
2724,155,hate
2724,13,like
2725,37,like
2725,47,like
2725,52,hate
2725,72,like
2726,74,like
2726,90,normal
2726,95,normal
2726,141,hate
2727,145,hate
2727,155,like
2727,158,hate
2727,8,hate
2728,10,like
2728,11,hate
2728,18,normal
2728,41,like
2729,75,like
2729,77,normal
2729,80,normal
2729,103,hate
2730,144,like
2730,15,hate
2730,20,like
2730,25,hate
2731,33,like
2731,34,like
2731,106,like
2731,109,hate
2732,135,normal
2732,136,like
2732,149,like
2732,156,hate
2733,26,hate
2733,46,hate
2733,49,hate
2733,52,normal
2734,59,normal
2734,66,like
2734,86,normal
2734,111,like
2735,125,like
2735,163,like
2735,7,hate
2735,13,hate
2736,18,like
2736,35,hate
2736,57,like
2736,70,like
2737,83,like
2737,114,hate
2737,157,like
2737,163,hate
2738,14,like
2738,49,hate
2738,58,like
2738,59,like
2739,68,like
2739,80,hate
2739,98,hate
2739,116,like
2740,144,normal
2740,3,hate
2740,22,like
2740,32,hate
2741,47,like
2741,73,hate
2741,76,hate
2741,82,hate
2742,86,hate
2742,126,hate
2742,163,normal
2742,17,like
2743,22,hate
2743,28,hate
2743,38,hate
2743,41,hate
2744,66,like
2744,83,like
2744,113,hate
2744,121,hate
2745,154,hate
2745,11,like
2745,33,like
2745,37,hate
2746,51,hate
2746,52,hate
2746,57,normal
2746,97,hate
2747,109,like
2747,119,hate
2747,147,hate
2747,2,hate
2748,9,hate
2748,28,like
2748,45,like
2748,91,like
2749,112,like
2749,116,like
2749,125,like
2749,146,hate
2750,160,like
2750,22,like
2750,31,like
2750,60,normal
2751,82,normal
2751,84,like
2751,92,hate
2751,94,hate
2752,108,hate
2752,156,hate
2752,160,like
2752,163,like
2753,6,hate
2753,11,hate
2753,14,hate
2753,38,hate
2754,42,like
2754,43,hate
2754,91,normal
2754,122,hate
2755,127,normal
2755,132,hate
2755,154,hate
2755,161,like
2756,11,like
2756,26,like
2756,45,like
2756,83,hate
2757,92,normal
2757,122,like
2757,135,like
2757,146,hate
2758,149,like
2758,151,hate
2758,22,normal
2758,38,hate
2759,52,like
2759,60,hate
2759,78,hate
2759,95,like
2760,96,normal
2760,107,like
2760,119,hate
2760,126,hate
2761,2,like
2761,3,hate
2761,26,hate
2761,79,like
2762,89,hate
2762,96,like
2762,132,normal
2762,134,hate
2763,146,like
2763,148,like
2763,36,normal
2763,78,like
2764,80,normal
2764,81,hate
2764,88,like
2764,108,like
2765,151,like
2765,153,normal
2765,160,hate
2765,2,hate
2766,21,like
2766,30,normal
2766,37,hate
2766,38,like
2767,75,like
2767,86,normal
2767,106,hate
2767,107,like
2768,5,hate
2768,11,like
2768,23,hate
2768,33,like
2769,89,normal
2769,116,like
2769,118,hate
2769,122,normal
2770,131,like
2770,137,hate
2770,8,normal
2770,49,hate
2771,52,normal
2771,62,hate
2771,65,like
2771,82,normal
2772,101,normal
2772,144,hate
2772,147,like
2772,159,like
2773,17,hate
2773,19,hate
2773,27,like
2773,38,like
2774,50,hate
2774,52,like
2774,53,like
2774,60,hate
2775,71,normal
2775,95,hate
2775,117,like
2775,163,hate
2776,6,hate
2776,12,normal
2776,29,like
2776,44,normal
2777,48,normal
2777,82,hate
2777,83,like
2777,95,like
2778,106,normal
2778,156,like
2778,17,like
2778,44,normal
2779,56,hate
2779,60,hate
2779,63,like
2779,64,normal
2780,95,like
2780,99,hate
2780,123,hate
2780,126,hate
2781,3,like
2781,4,like
2781,32,like
2781,55,like
2782,76,hate
2782,88,like
2782,100,normal
2782,135,hate
2783,152,like
2783,164,like
2783,3,hate
2783,12,like
2784,14,like
2784,26,like
2784,40,like
2784,68,like
2785,89,normal
2785,135,hate
2785,138,hate
2785,20,like
2786,34,normal
2786,47,like
2786,63,like
2786,70,hate
2787,75,normal
2787,78,normal
2787,95,normal
2787,117,hate
2788,121,like
2788,132,hate
2788,11,like
2788,44,hate
2789,45,normal
2789,52,like
2789,88,like
2789,144,hate
2790,145,like
2790,151,hate
2790,155,hate
2790,9,normal
2791,10,hate
2791,11,hate
2791,31,hate
2791,59,like
2792,66,like
2792,68,normal
2792,74,hate
2792,98,like
2793,111,like
2793,113,normal
2793,116,like
2793,38,hate
2794,76,normal
2794,83,like
2794,89,like
2794,98,hate
2795,99,like
2795,108,normal
2795,120,like
2795,134,like
2796,156,hate
2796,11,like
2796,23,hate
2796,29,like
2797,47,normal
2797,62,hate
2797,81,hate
2797,101,hate
2798,103,hate
2798,134,hate
2798,162,like
2798,31,like
2799,59,hate
2799,61,hate
2799,66,normal
2799,71,hate
2800,86,like
2800,131,hate
2800,144,like
2800,146,normal
2801,8,like
2801,18,hate
2801,28,hate
2801,53,like
2802,57,hate
2802,84,normal
2802,91,hate
2802,97,hate
2803,101,hate
2803,115,hate
2803,15,hate
2803,42,like
2804,62,like
2804,80,normal
2804,93,hate
2804,135,normal
2805,138,hate
2805,154,hate
2805,159,hate
2805,160,normal
2806,32,like
2806,55,like
2806,58,like
2806,64,normal
2807,90,hate
2807,114,like
2807,139,normal
2807,145,hate
2808,148,like
2808,163,like
2808,11,like
2808,18,normal
2809,31,like
2809,38,normal
2809,39,like
2809,57,like
2810,74,like
2810,81,like
2810,92,like
2810,140,hate
2811,149,like
2811,18,like
2811,27,like
2811,30,hate
2812,51,like
2812,74,like
2812,93,like
2812,102,like
2813,116,like
2813,133,hate
2813,148,like
2813,150,like
2814,152,like
2814,27,like
2814,32,like
2814,85,like
2815,96,like
2815,97,hate
2815,98,normal
2815,99,like
2816,16,hate
2816,35,hate
2816,52,like
2816,64,hate
2817,84,hate
2817,98,hate
2817,121,hate
2817,144,hate
2818,145,normal
2818,155,like
2818,7,like
2818,18,hate
2819,19,like
2819,21,hate
2819,30,normal
2819,51,hate
2820,57,hate
2820,60,hate
2820,89,hate
2820,164,like
2821,19,normal
2821,47,hate
2821,92,hate
2821,109,hate
2822,122,hate
2822,127,hate
2822,135,like
2822,144,normal
2823,148,like
2823,160,hate
2823,11,hate
2823,13,normal
2824,23,hate
2824,34,hate
2824,57,normal
2824,67,hate
2825,125,like
2825,138,normal
2825,150,normal
2825,151,hate
2826,28,hate
2826,35,hate
2826,39,like
2826,43,like
2827,90,like
2827,110,normal
2827,117,like
2827,142,hate
2828,162,hate
2828,163,hate
2828,8,hate
2828,9,hate
2829,11,hate
2829,35,hate
2829,42,hate
2829,49,hate
2830,111,normal
2830,120,hate
2830,126,normal
2830,136,hate
2831,153,hate
2831,6,hate
2831,51,like
2831,65,like
2832,79,hate
2832,99,hate
2832,122,normal
2832,128,normal
2833,131,like
2833,138,like
2833,143,hate
2833,150,like
2834,159,like
2834,6,normal
2834,42,hate
2834,58,hate
2835,62,hate
2835,100,hate
2835,108,like
2835,123,like
2836,127,normal
2836,130,hate
2836,144,like
2836,57,hate
2837,68,like
2837,99,hate
2837,106,like
2837,108,like
2838,123,hate
2838,131,like
2838,153,hate
2838,162,hate
2839,5,normal
2839,8,hate
2839,24,normal
2839,51,like
2840,64,like
2840,65,hate
2840,66,like
2840,67,hate
2841,77,like
2841,81,like
2841,94,like
2841,123,like
2842,9,hate
2842,17,hate
2842,46,hate
2842,60,hate
2843,75,like
2843,108,normal
2843,109,like
2843,141,hate
2844,143,like
2844,146,like
2844,149,like
2844,10,like
2845,21,like
2845,33,normal
2845,62,hate
2845,66,hate
2846,75,like
2846,100,hate
2846,129,hate
2846,144,normal
2847,150,like
2847,164,hate
2847,6,hate
2847,43,hate
2848,54,hate
2848,55,normal
2848,64,hate
2848,67,like
2849,69,like
2849,83,like
2849,109,hate
2849,10,normal
2850,11,normal
2850,26,hate
2850,31,normal
2850,42,like
2851,68,like
2851,94,like
2851,137,normal
2851,147,like
2852,151,hate
2852,159,normal
2852,161,like
2852,45,hate
2853,63,hate
2853,67,hate
2853,73,normal
2853,96,hate
2854,97,hate
2854,109,hate
2854,134,like
2854,155,normal
2855,157,hate
2855,2,like
2855,16,like
2855,56,hate
2856,57,normal
2856,61,like
2856,80,normal
2856,114,normal
2857,116,normal
2857,129,hate
2857,8,like
2857,16,like
2858,25,normal
2858,30,normal
2858,35,normal
2858,43,hate
2858,71,like
2859,97,hate
2859,139,like
2859,11,like
2859,23,hate
2860,28,hate
2860,41,normal
2860,63,like
2860,67,like
2861,98,normal
2861,102,normal
2861,133,like
2861,150,hate
2862,15,hate
2862,45,like
2862,69,normal
2862,76,normal
2863,86,like
2863,123,normal
2863,124,like
2863,126,like
2864,147,like
2864,148,like
2864,156,like
2864,163,hate
2865,4,hate
2865,22,like
2865,23,hate
2865,24,like
2866,39,like
2866,75,like
2866,89,like
2866,99,hate
2867,124,like
2867,131,hate
2867,132,hate
2867,156,like
2868,19,normal
2868,24,hate
2868,58,hate
2868,59,hate
2869,70,hate
2869,75,like
2869,83,normal
2869,84,hate
2870,94,like
2870,152,normal
2870,25,normal
2870,35,like
2871,46,normal
2871,54,like
2871,62,like
2871,99,hate
2872,106,normal
2872,108,normal
2872,158,hate
2872,16,normal
2873,36,hate
2873,54,hate
2873,64,like
2873,68,like
2874,69,like
2874,90,hate
2874,113,like
2874,132,like
2875,143,normal
2875,4,hate
2875,15,like
2875,36,normal
2876,37,hate
2876,64,like
2876,81,hate
2876,89,hate
2877,94,normal
2877,112,normal
2877,118,hate
2877,149,normal
2878,17,like
2878,44,like
2878,100,hate
2878,105,normal
2879,108,hate
2879,109,like
2879,110,normal
2879,113,hate
2880,130,hate
2880,147,like
2880,27,like
2880,35,normal
2881,69,hate
2881,76,like
2881,108,hate
2881,125,like
2882,127,normal
2882,139,like
2882,149,hate
2882,164,like
2883,2,hate
2883,14,like
2883,29,normal
2883,44,hate
2884,63,like
2884,69,hate
2884,110,hate
2884,113,hate
2885,120,hate
2885,127,normal
2885,138,hate
2885,20,like
2886,47,normal
2886,81,like
2886,102,like
2886,105,like
2887,112,hate
2887,150,hate
2887,154,hate
2887,161,hate
2888,6,normal
2888,28,like
2888,33,hate
2888,35,like
2889,66,hate
2889,72,normal
2889,77,hate
2889,94,normal
2890,108,like
2890,150,hate
2890,2,normal
2890,23,hate
2891,28,normal
2891,45,normal
2891,84,like
2891,86,normal
2892,97,like
2892,137,hate
2892,142,like
2892,158,hate
2893,6,hate
2893,40,like
2893,46,like
2893,53,normal
2894,58,normal
2894,65,normal
2894,66,hate
2894,67,normal
2895,115,hate
2895,143,like
2895,152,hate
2895,162,like
2896,46,normal
2896,54,hate
2896,60,hate
2896,84,hate
2897,109,like
2897,115,normal
2897,128,hate
2897,140,like
2898,146,like
2898,149,like
2898,159,like
2898,160,normal
2899,1,normal
2899,5,like
2899,19,hate
2899,27,normal
2900,31,hate
2900,55,normal
2900,82,like
2900,119,like
2901,158,normal
2901,161,hate
2901,5,hate
2901,8,like
2902,26,hate
2902,29,hate
2902,40,hate
2902,75,like
2903,100,hate
2903,122,hate
2903,147,hate
2903,157,hate
2904,19,like
2904,23,hate
2904,84,hate
2904,111,normal
2905,113,like
2905,127,like
2905,135,like
2905,148,like
2906,163,like
2906,6,like
2906,29,like
2906,45,like
2907,62,normal
2907,72,like
2907,88,hate
2907,133,hate
2908,135,like
2908,151,normal
2908,159,normal
2908,160,like
2909,161,like
2909,10,like
2909,17,normal
2909,29,like
2910,51,normal
2910,73,normal
2910,85,normal
2910,119,like
2911,135,hate
2911,148,like
2911,163,hate
2911,7,hate
2912,10,normal
2912,15,like
2912,33,hate
2912,57,normal
2913,98,like
2913,106,hate
2913,132,like
2913,151,like
2914,158,like
2914,163,like
2914,164,normal
2914,38,like
2915,48,normal
2915,50,hate
2915,56,normal
2915,63,normal
2916,68,normal
2916,71,hate
2916,78,like
2916,159,hate
2917,163,hate
2917,18,like
2917,23,like
2917,26,hate
2918,56,hate
2918,63,hate
2918,67,hate
2918,68,normal
2919,72,hate
2919,142,like
2919,147,normal
2919,25,hate
2920,65,like
2920,71,hate
2920,80,normal
2920,81,like
2921,89,like
2921,93,like
2921,94,like
2921,99,like
2922,115,like
2922,122,hate
2922,156,like
2922,2,hate
2923,6,normal
2923,13,like
2923,40,like
2923,44,normal
2924,52,hate
2924,86,hate
2924,98,like
2924,101,hate
2925,129,normal
2925,132,hate
2925,13,hate
2925,28,normal
2926,35,like
2926,40,hate
2926,42,like
2926,44,like
2927,62,like
2927,96,like
2927,123,hate
2927,127,normal
2928,2,like
2928,23,like
2928,42,hate
2928,53,hate
2929,57,like
2929,58,normal
2929,67,like
2929,77,normal
2930,82,normal
2930,31,normal
2930,36,normal
2930,47,normal
2931,49,like
2931,54,hate
2931,87,hate
2931,88,like
2932,99,like
2932,105,hate
2932,157,hate
2932,20,normal
2933,29,hate
2933,56,like
2933,74,hate
2933,78,hate
2934,125,like
2934,128,normal
2934,130,like
2934,133,hate
2935,8,normal
2935,11,like
2935,20,hate
2935,21,hate
2936,55,like
2936,62,hate
2936,79,hate
2936,100,hate
2937,121,hate
2937,9,like
2937,12,like
2937,32,normal
2938,49,like
2938,59,normal
2938,63,hate
2938,74,hate
2939,133,like
2939,134,normal
2939,157,hate
2939,28,hate
2940,43,like
2940,59,hate
2940,76,hate
2940,85,like
2941,88,hate
2941,95,like
2941,105,normal
2941,115,like
2942,127,like
2942,143,hate
2942,161,normal
2942,5,like
2943,15,like
2943,58,like
2943,105,like
2943,112,like
2944,121,like
2944,127,hate
2944,134,hate
2944,138,normal
2945,142,normal
2945,154,hate
2945,158,like
2945,18,like
2946,28,hate
2946,34,hate
2946,69,hate
2946,80,normal
2947,91,like
2947,93,like
2947,96,hate
2947,107,normal
2948,132,like
2948,144,like
2948,7,normal
2948,9,normal
2949,14,normal
2949,26,hate
2949,27,hate
2949,29,hate
2950,34,hate
2950,52,like
2950,85,like
2950,91,like
2951,105,like
2951,14,normal
2951,17,hate
2951,24,hate
2952,34,normal
2952,63,normal
2952,65,hate
2952,67,hate
2953,88,like
2953,102,like
2953,105,like
2953,136,hate
2954,140,normal
2954,13,hate
2954,21,normal
2954,23,hate
2955,47,like
2955,77,hate
2955,97,hate
2955,131,hate
2956,135,like
2956,150,normal
2956,164,like
2956,18,like
2957,20,hate
2957,29,normal
2957,53,hate
2957,62,normal
2958,68,like
2958,103,like
2958,130,hate
2958,142,normal
2959,154,like
2959,21,like
2959,23,like
2959,35,normal
2960,75,like
2960,89,like
2960,104,hate
2960,144,normal
2961,146,hate
2961,148,normal
2961,159,hate
2961,6,like
2962,25,like
2962,26,like
2962,36,hate
2962,83,like
2963,95,hate
2963,100,like
2963,121,like
2963,129,hate
2964,141,hate
2964,144,like
2964,151,like
2964,71,normal
2965,78,normal
2965,95,hate
2965,107,hate
2965,109,like
2966,118,like
2966,128,hate
2966,148,hate
2966,150,like
2967,158,normal
2967,161,hate
2967,21,like
2967,22,normal
2968,54,like
2968,59,normal
2968,65,hate
2968,66,normal
2969,111,like
2969,135,like
2969,145,like
2969,164,like
2970,8,like
2970,27,like
2970,29,hate
2970,32,like
2971,35,hate
2971,77,hate
2971,110,like
2971,127,like
2972,130,normal
2972,164,hate
2972,5,like
2972,20,like
2973,26,normal
